venue,date,time,interested,sold_out,title,desc,url
"Concert Hall, Sydney Opera House",Sat 08 March,2:00pm,No,No,James Ehnes performs Brahms’ Violin Concerto,"The soaring first movement of Brahms’ Violin Concerto is worth the price of admission alone. It’s a breathtaking introduction to one of the most incredible concertos ever written. And in the hands of Canadian violin virtuoso James Ehnes, it leaps off the stage. Rising star Finnegan Downie Dear, a protégé of Simone Young, conducts Ehnes in this concert of evocative works by master storytellers. He takes us from the Hungarian folk music-infused passages of Brahms’ concerto to Rimsky-Korsakov’s spirited Capriccio espagnol, complete with violins and cellos imitating Spanish guitars. And kicking off a year of celebrations for the 150th birthday of the great French composer Maurice Ravel (born 7 March 1875), his Mother Goose – with its cast of fairy-tale characters including Sleeping Beauty, Tom Thumb and Beauty and the Beast – captures his trademark charm and rich orchestral colour. Enchanting from start to finish.",https://www.sydneysymphony.com/concerts/james-ehnes-brahms-violin-concerto
"Utzon Room, Sydney Opera House",Sat 08 March,6:00pm,No,No,Boccherini & Berwald,"Discover two seldom-performed gems by Luigi Boccherini and Franz Berwald in this chamber music concert full of beautiful melodies, performed in the Sydney Opera House Utzon Room. Liszt once told Berwald, ‘You have true originality, but you will not be a success in your own lifetime.’ This proved sadly accurate, but nearly 150 years after his death Berwald’s music is finally getting the attention it deserves. The music of Italian composer Luigi Boccherini undoubtedly comes from the Classical era of Haydn and Mozart, brimming with energy and verve. This String Quintet is charming and optimistic, with rich, five-part harmonies that remind us that Boccherini was a virtuoso cellist as well as composer, and greatly expanded the expressive potential of his instrument – especially in chamber music.",https://www.sydneysymphony.com/concerts/boccherini-berwald
City Recital Hall,Thu 20 March,7:00pm,No,No,Glowing Brass in the City,"Experience the world-class brass musicians of the Sydney Symphony Orchestra at their best in this glowing all-brass concert. It was artworks by his friend Viktor Hartmann that inspired Mussorgsky to write Pictures at an Exhibition, and the brilliant musical colours of the brass will bring them to life. The towering final movement, The Great Gate of Kyiv, is one of classical music's best-loved moments, and is even more spectacular as a brass-only fanfare. The music of the Baroque is known for being grand, bright and sparkling – qualities ideally suited to brass instruments. Each member of the section gets to shine in this enchanting and elegant suite of music from Purcell’s The Fairy Queen, which borrows elements from theatrical dances to create a tremendous sense of energy and movement. Coupled with gorgeous shorter works by John Williams and Morten Lauridsen, there is no music better suited to the rich, glowing soundworld of brass instruments than these shimmering classics.",https://www.sydneysymphony.com/concerts/glowing-brass-in-the-city
City Recital Hall,Wed 26 March,7:00pm,No,No,Schubert’s Winterreise: Trifonov & Goerne in Recital,"Schubert’s evocative and intensely moving Winterreise follows our protagonist’s journey to forget a lost love. With one lone voice accompanied by one single piano, this cycle of 24 songs takes us through a bleak, wintry landscape, exploring hope, despair and fate along the way. This soulful meditation on existence will be performed by one of the world’s greatest singers, Matthias Goerne. The German baritone has recorded this work twice before and has been hailed as 'one of the best modern interpreters of this music’ (Audiophile Audition). Accompanied by superb pianist and frequent collaborator Daniil Trifonov, Winterreise is a rare event, and a beautiful, aching journey through the intoxicating experience of love. Written to be performed in an intimate setting, there’s no venue better suited to experience this extraordinary work and these phenomenal artists than the City Recital Hall.",https://www.sydneysymphony.com/concerts/schuberts-winterreise-trifonov-goerne-recital
"Concert Hall, Sydney Opera House",Fri 28 March,7:00pm,No,No,Daniil Trifonov performs Rachmaninov,"The Times (London) calls Daniil Trifonov ‘the most astounding pianist of our age.’ In his first appearance with the Sydney Symphony Orchestra since 2017, the Grammy Award-winning performer tackles Rachmaninov’s final Piano Concerto, a piece that showcases Trifonov’s tremendous ability in spirited dialogue with the world-class musicians of our Orchestra. Rachmaninov was also one of the greatest pianists of all time, and his pieces are a test even for seasoned performers. ‘Few artists have burst onto the classical music scene in recent years with the incandescence’ of Daniil Trifonov, wrote The New York Times. This is your chance to experience all the passion and power of a true virtuoso. Liadov’s The Enchanted Lake will draw you into its magical depths, and Berlioz’s Symphonie fantastique is packed with gorgeous, energetic melodies – perfect partners to Rachmaninov’s concerto in this concert that will leave you glowing.",https://www.sydneysymphony.com/concerts/daniil-trifonov-performs-rachmaninov
"Concert Hall, Sydney Opera House",Sat 29 March,7:00pm,No,No,Daniil Trifonov performs Rachmaninov,"The Times (London) calls Daniil Trifonov ‘the most astounding pianist of our age.’ In his first appearance with the Sydney Symphony Orchestra since 2017, the Grammy Award-winning performer tackles Rachmaninov’s final Piano Concerto, a piece that showcases Trifonov’s tremendous ability in spirited dialogue with the world-class musicians of our Orchestra. Rachmaninov was also one of the greatest pianists of all time, and his pieces are a test even for seasoned performers. ‘Few artists have burst onto the classical music scene in recent years with the incandescence’ of Daniil Trifonov, wrote The New York Times. This is your chance to experience all the passion and power of a true virtuoso. Liadov’s The Enchanted Lake will draw you into its magical depths, and Berlioz’s Symphonie fantastique is packed with gorgeous, energetic melodies – perfect partners to Rachmaninov’s concerto in this concert that will leave you glowing.",https://www.sydneysymphony.com/concerts/daniil-trifonov-performs-rachmaninov
City Recital Hall,Sun 30 March,2:00pm,No,No,Schubert’s Swan Songs: Trifonov & Goerne in Recital,"A composer’s final works are often their most captivating, with a lifetime of experience reflected in exquisite technique. Partly because of his fame as a songwriter, Schubert’s piano music was overshadowed in his too-short lifetime. But today, his 21st and final Piano Sonata is acknowledged as one of the great landmarks in the repertoire. These extraordinary pieces will be brought to life by two phenomenal performers in this glittering recital: Matthias Goerne, one of the world's greatest lieder singers, and internationally acclaimed pianist Daniil Trifonov. Alone, either of these superb masterpieces is thrilling to witness; experiencing them together in an intimate recital is truly something special.",https://www.sydneysymphony.com/concerts/swansongs-trifonov-goerne-recital
City Recital Hall,Mon 07 April,7:00pm,No,No,Lise de la Salle in Recital,"Gramophone magazine calls Lise de la Salle ‘a talent in a million.’ Since her first concert at just nine years old she’s performed at the great concert houses of the world, including the Berlin Philharmonie and the Hollywood Bowl – and now it’s your turn to see this extraordinary artist in person, up close and personal at the City Recital Hall. Liszt was possibly the greatest pianist of his time, and his own compositions hint at his tremendous talent. His Piano Sonata is one of his most ambitious works, and his Réminiscences de Don Juan, which paraphrases arias from Mozart's Don Giovanni, almost literally makes the piano sing. Chopin was another great pianist/composer, and his Ballades may be his greatest achievements. Passionate and expansive, and fiendishly difficult to perform, they remain one of the yardsticks by which all pianists measure themselves. Full of jaw-dropping moments of virtuosity, this is a thrilling recital for any music lover.",https://www.sydneysymphony.com/concerts/lise-delasalle-in-recital
"Concert Hall, Sydney Opera House",Wed 09 April,8:00pm,No,No,Mozart & Bruckner,"Experience the expressive range and power of the Sydney Symphony Orchestra, from Mozart’s effervescent Piano Concerto No.19 to Bruckner’s magnificent wall of sound in his Seventh Symphony, and the world premiere of Blue Light Sphere by Australian composer Kate Moore. His Piano Concerto No.19 is full of showstopping virtuosity, particularly in the final movement where the pace picks up and the soloist can really let loose. Star French pianist Lise de la Salle has been dazzling audiences since the age of nine and this piece is the perfect showcase for her prodigious talent in her Sydney Symphony debut. Bruckner’s symphonies are awe-inspiring experiences, every bit as powerful and moving as those of his close friend and student Gustav Mahler. After our immersion in Mahler in recent seasons, the Sydney Symphony is ideally placed to tackle this gigantic piece. You’ll find yourself pinned to your seat as the scale of his Seventh Symphony rolls over you. The ending of the first movement, with its cascading rivers of glowing brass and shimmering strings, hits with the intensity of first love. Like so many moments in this concert, it is glittering and powerful.",https://www.sydneysymphony.com/concerts/mozart-bruckner-2025
"Concert Hall, Sydney Opera House",Thu 10 April,1:30pm,No,No,Mozart & Bruckner,"Experience the expressive range and power of the Sydney Symphony Orchestra, from Mozart’s effervescent Piano Concerto No.19 to Bruckner’s magnificent wall of sound in his Seventh Symphony, and the world premiere of Blue Light Sphere by Australian composer Kate Moore. His Piano Concerto No.19 is full of showstopping virtuosity, particularly in the final movement where the pace picks up and the soloist can really let loose. Star French pianist Lise de la Salle has been dazzling audiences since the age of nine and this piece is the perfect showcase for her prodigious talent in her Sydney Symphony debut. Bruckner’s symphonies are awe-inspiring experiences, every bit as powerful and moving as those of his close friend and student Gustav Mahler. After our immersion in Mahler in recent seasons, the Sydney Symphony is ideally placed to tackle this gigantic piece. You’ll find yourself pinned to your seat as the scale of his Seventh Symphony rolls over you. The ending of the first movement, with its cascading rivers of glowing brass and shimmering strings, hits with the intensity of first love. Like so many moments in this concert, it is glittering and powerful.",https://www.sydneysymphony.com/concerts/mozart-bruckner-2025
"Concert Hall, Sydney Opera House",Fri 11 April,11:00am,No,No,"Bach, Stravinsky & Spohr","Bright and brimming with talent, our 2025 Fellows join the musicians of the Sydney Symphony to perform chamber orchestra masterpieces by Bach, Stravinsky, Monteverdi and Spohr in this hugely entertaining concert. Bach’s Brandenburg Concerto No.3 is a ten-minute whirlwind of joy – a masterpiece in miniature that will leave you breathless. And that’s just the start. Music by Stravinsky, Monteverdi and Spohr demonstrates how much you can achieve with these small forces. It’s music written to make you feel good.",https://www.sydneysymphony.com/concerts/bach-stravinsky-spohr
"Concert Hall, Sydney Opera House",Fri 11 April,8:00pm,No,No,Mozart & Bruckner,"Experience the expressive range and power of the Sydney Symphony Orchestra, from Mozart’s effervescent Piano Concerto No.19 to Bruckner’s magnificent wall of sound in his Seventh Symphony, and the world premiere of Blue Light Sphere by Australian composer Kate Moore. His Piano Concerto No.19 is full of showstopping virtuosity, particularly in the final movement where the pace picks up and the soloist can really let loose. Star French pianist Lise de la Salle has been dazzling audiences since the age of nine and this piece is the perfect showcase for her prodigious talent in her Sydney Symphony debut. Bruckner’s symphonies are awe-inspiring experiences, every bit as powerful and moving as those of his close friend and student Gustav Mahler. After our immersion in Mahler in recent seasons, the Sydney Symphony is ideally placed to tackle this gigantic piece. You’ll find yourself pinned to your seat as the scale of his Seventh Symphony rolls over you. The ending of the first movement, with its cascading rivers of glowing brass and shimmering strings, hits with the intensity of first love. Like so many moments in this concert, it is glittering and powerful.",https://www.sydneysymphony.com/concerts/mozart-bruckner-2025
"Concert Hall, Sydney Opera House",Sat 12 April,8:00pm,No,No,Mozart & Bruckner,"Experience the expressive range and power of the Sydney Symphony Orchestra, from Mozart’s effervescent Piano Concerto No.19 to Bruckner’s magnificent wall of sound in his Seventh Symphony, and the world premiere of Blue Light Sphere by Australian composer Kate Moore. His Piano Concerto No.19 is full of showstopping virtuosity, particularly in the final movement where the pace picks up and the soloist can really let loose. Star French pianist Lise de la Salle has been dazzling audiences since the age of nine and this piece is the perfect showcase for her prodigious talent in her Sydney Symphony debut. Bruckner’s symphonies are awe-inspiring experiences, every bit as powerful and moving as those of his close friend and student Gustav Mahler. After our immersion in Mahler in recent seasons, the Sydney Symphony is ideally placed to tackle this gigantic piece. You’ll find yourself pinned to your seat as the scale of his Seventh Symphony rolls over you. The ending of the first movement, with its cascading rivers of glowing brass and shimmering strings, hits with the intensity of first love. Like so many moments in this concert, it is glittering and powerful.",https://www.sydneysymphony.com/concerts/mozart-bruckner-2025
"Concert Hall, Sydney Opera House",Thu 01 May,7:00pm,No,No,Tchaikovsky’s Sixth Symphony,"From the power and passion of Tchaikovsky’s final symphony to Debussy’s dreamlike Prelude to the Afternoon of a Faun and the Sydney premiere of Samuel Barber’s touching Cello Concerto, this concert will leave you glowing. Growing in power and strength throughout, the strings bloom exquisitely in the third movement — 80 musicians of the Sydney Symphony at full stride — before falling away into poetic oblivion at the end. It was Tchaikovsky’s final symphony, one he described as the best thing he’d ever written. It’s hard to disagree. Conductor Roderick Cox is a rapidly rising star, praised for his ‘finesse’ (Boston Globe) and ‘riveting intensity’ (Seen and Heard), and in his Sydney debut he brings that to bear on this concert of beautiful strings, glowing trumpets and lush moods. Debussy’s Prelude to the Afternoon of a Faun creates a dreamlike atmosphere with its magical, haunting opening. And acclaimed cellist Li-Wei Qin brings his ‘immaculate precision and elegance’ (Sydney Morning Herald) to the Sydney premiere of Barber’s touching Cello Concerto.",https://www.sydneysymphony.com/concerts/tchaikovskys-sixth-symphony-2025
"Utzon Room, Sydney Opera House",Fri 02 May,6:00pm,No,No,Sounds of Australia,"Experience the evocative soundworlds created by Australian composers in this fascinating concert of chamber music performed in the Utzon Room of the Sydney Opera House. In bringing together the sounds of this ancient land with the rich traditions of classical music, Brenda Gifford, Christopher Sainsbury, Nardi Simpson and Aaron Wyatt have created something new, and newly inspiring. From Simpson’s Burruguu, which explores the idea of creation of the world but also of music, to Wyatt’s Cirrus, inspired by the Melbourne sky on a bright but cold day, these works utilise unexpected combinations of instruments to explore the land and soundscapes of Australia.",https://www.sydneysymphony.com/concerts/sounds-of-australia
"Concert Hall, Sydney Opera House",Fri 02 May,7:00pm,No,No,Tchaikovsky’s Sixth Symphony,"From the power and passion of Tchaikovsky’s final symphony to Debussy’s dreamlike Prelude to the Afternoon of a Faun and the Sydney premiere of Samuel Barber’s touching Cello Concerto, this concert will leave you glowing. Growing in power and strength throughout, the strings bloom exquisitely in the third movement — 80 musicians of the Sydney Symphony at full stride — before falling away into poetic oblivion at the end. It was Tchaikovsky’s final symphony, one he described as the best thing he’d ever written. It’s hard to disagree. Conductor Roderick Cox is a rapidly rising star, praised for his ‘finesse’ (Boston Globe) and ‘riveting intensity’ (Seen and Heard), and in his Sydney debut he brings that to bear on this concert of beautiful strings, glowing trumpets and lush moods. Debussy’s Prelude to the Afternoon of a Faun creates a dreamlike atmosphere with its magical, haunting opening. And acclaimed cellist Li-Wei Qin brings his ‘immaculate precision and elegance’ (Sydney Morning Herald) to the Sydney premiere of Barber’s touching Cello Concerto.",https://www.sydneysymphony.com/concerts/tchaikovskys-sixth-symphony-2025
"Concert Hall, Sydney Opera House",Sat 03 May,2:00pm,No,No,Tchaikovsky’s Sixth Symphony,"From the power and passion of Tchaikovsky’s final symphony to Debussy’s dreamlike Prelude to the Afternoon of a Faun and the Sydney premiere of Samuel Barber’s touching Cello Concerto, this concert will leave you glowing. Growing in power and strength throughout, the strings bloom exquisitely in the third movement — 80 musicians of the Sydney Symphony at full stride — before falling away into poetic oblivion at the end. It was Tchaikovsky’s final symphony, one he described as the best thing he’d ever written. It’s hard to disagree. Conductor Roderick Cox is a rapidly rising star, praised for his ‘finesse’ (Boston Globe) and ‘riveting intensity’ (Seen and Heard), and in his Sydney debut he brings that to bear on this concert of beautiful strings, glowing trumpets and lush moods. Debussy’s Prelude to the Afternoon of a Faun creates a dreamlike atmosphere with its magical, haunting opening. And acclaimed cellist Li-Wei Qin brings his ‘immaculate precision and elegance’ (Sydney Morning Herald) to the Sydney premiere of Barber’s touching Cello Concerto.",https://www.sydneysymphony.com/concerts/tchaikovskys-sixth-symphony-2025
"Utzon Room, Sydney Opera House",Sat 03 May,6:00pm,No,No,Sounds of Australia,"Experience the evocative soundworlds created by Australian composers in this fascinating concert of chamber music performed in the Utzon Room of the Sydney Opera House. In bringing together the sounds of this ancient land with the rich traditions of classical music, Brenda Gifford, Christopher Sainsbury, Nardi Simpson and Aaron Wyatt have created something new, and newly inspiring. From Simpson’s Burruguu, which explores the idea of creation of the world but also of music, to Wyatt’s Cirrus, inspired by the Melbourne sky on a bright but cold day, these works utilise unexpected combinations of instruments to explore the land and soundscapes of Australia.",https://www.sydneysymphony.com/concerts/sounds-of-australia
"Concert Hall, Sydney Opera House",Wed 07 May,8:00pm,No,No,Daniel Lozakovich performs Sibelius’ Violin Concerto,"Still only 23 years old, Swedish violinist Daniel Lozakovich has been captivating audiences worldwide for years – precisely why he was signed to Deutsche Grammophon at just 16. In his Australian debut, he performs Sibelius’ Violin Concerto. As the violin enters above shimmering strings, Sibelius captures the icy beauty of his native Finland. There’s a sense of vastness and weightlessness that’s simply beautiful to experience. Lozakovich's virtuosity will leave you breathless, and you'll instantly understand why this remains one of Sibelius' most popular works. There are few more passionate ambassadors for Czech music than Tomáš Netopil, Principal Guest Conductor of the Czech Philharmonic. His interpretation of the radiant technicolour of Dvořák’s Sixth Symphony adds fire to the lyrical and dance-like third movement. And in the heartbreaking beauty of Janáček’s symphonic suite from Jenůfa, Netopil will gently guide you through love, betrayal and grief, arriving at a spellbinding catharsis.",https://www.sydneysymphony.com/concerts/daniel-lozakovich-sibelius-violin-concerto
"Concert Hall, Sydney Opera House",Thu 08 May,1:30pm,No,No,Daniel Lozakovich performs Sibelius’ Violin Concerto,"Still only 23 years old, Swedish violinist Daniel Lozakovich has been captivating audiences worldwide for years – precisely why he was signed to Deutsche Grammophon at just 16. In his Australian debut, he performs Sibelius’ Violin Concerto. As the violin enters above shimmering strings, Sibelius captures the icy beauty of his native Finland. There’s a sense of vastness and weightlessness that’s simply beautiful to experience. Lozakovich's virtuosity will leave you breathless, and you'll instantly understand why this remains one of Sibelius' most popular works. There are few more passionate ambassadors for Czech music than Tomáš Netopil, Principal Guest Conductor of the Czech Philharmonic. His interpretation of the radiant technicolour of Dvořák’s Sixth Symphony adds fire to the lyrical and dance-like third movement. And in the heartbreaking beauty of Janáček’s symphonic suite from Jenůfa, Netopil will gently guide you through love, betrayal and grief, arriving at a spellbinding catharsis.",https://www.sydneysymphony.com/concerts/daniel-lozakovich-sibelius-violin-concerto
"Concert Hall, Sydney Opera House",Fri 09 May,8:00pm,No,No,Daniel Lozakovich performs Sibelius’ Violin Concerto,"Still only 23 years old, Swedish violinist Daniel Lozakovich has been captivating audiences worldwide for years – precisely why he was signed to Deutsche Grammophon at just 16. In his Australian debut, he performs Sibelius’ Violin Concerto. As the violin enters above shimmering strings, Sibelius captures the icy beauty of his native Finland. There’s a sense of vastness and weightlessness that’s simply beautiful to experience. Lozakovich's virtuosity will leave you breathless, and you'll instantly understand why this remains one of Sibelius' most popular works. There are few more passionate ambassadors for Czech music than Tomáš Netopil, Principal Guest Conductor of the Czech Philharmonic. His interpretation of the radiant technicolour of Dvořák’s Sixth Symphony adds fire to the lyrical and dance-like third movement. And in the heartbreaking beauty of Janáček’s symphonic suite from Jenůfa, Netopil will gently guide you through love, betrayal and grief, arriving at a spellbinding catharsis.",https://www.sydneysymphony.com/concerts/daniel-lozakovich-sibelius-violin-concerto
"Concert Hall, Sydney Opera House",Sat 10 May,8:00pm,No,No,Daniel Lozakovich performs Sibelius’ Violin Concerto,"Still only 23 years old, Swedish violinist Daniel Lozakovich has been captivating audiences worldwide for years – precisely why he was signed to Deutsche Grammophon at just 16. In his Australian debut, he performs Sibelius’ Violin Concerto. As the violin enters above shimmering strings, Sibelius captures the icy beauty of his native Finland. There’s a sense of vastness and weightlessness that’s simply beautiful to experience. Lozakovich's virtuosity will leave you breathless, and you'll instantly understand why this remains one of Sibelius' most popular works. There are few more passionate ambassadors for Czech music than Tomáš Netopil, Principal Guest Conductor of the Czech Philharmonic. His interpretation of the radiant technicolour of Dvořák’s Sixth Symphony adds fire to the lyrical and dance-like third movement. And in the heartbreaking beauty of Janáček’s symphonic suite from Jenůfa, Netopil will gently guide you through love, betrayal and grief, arriving at a spellbinding catharsis.",https://www.sydneysymphony.com/concerts/daniel-lozakovich-sibelius-violin-concerto
